t	X1	Y1	X2	Y2
s	m	m	m	m
 0,0000000000	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,0050810170	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,0101620341	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,0152430516	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,0203240681	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0254050866	 0,0005357143	-0,0001785714	 0,0046428572	-0,0066071432
 0,0304861031	 0,0003571429	-0,0001785714	 0,0046428572	-0,0066071432
 0,0355671197	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0406481363	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0457291566	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0508101732	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0558911897	 0,0005357143	-0,0001785714	 0,0046428572	-0,0066071432
 0,0609722063	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0660532266	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0711342394	 0,0005357143	-0,0001785714	 0,0046428572	-0,0067857145
 0,0762152597	 0,0003571429	-0,0001785714	 0,0048214286	-0,0067857145
 0,0812962726	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,0863772929	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,0914583132	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,0965393260	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,1016203463	 0,0005357143	-0,0001785714	 0,0048214286	-0,0067857145
 0,1067013592	 0,0003571429	-0,0001785714	 0,0048214286	-0,0067857145
 0,1117823794	 0,0003571429	-0,0001785714	 0,0048214286	-0,0067857145
 0,1168633997	 0,0005357143	-0,0001785714	 0,0049999999	-0,0069642859
 0,1219444126	 0,0003571429	-0,0001785714	 0,0049999999	-0,0069642859
